category,datetime,headline,id,image,related,source,summary,url
company,1623054344,Wedbush: What’s on the Menu for Apple’s Worldwide Developers Conference,68004825,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1478119602,AAPL,Nasdaq,"The new week kicks into action with Apple’s (AAPL) annual WWDC (worldwide developers conference). For anyone fascinated by feuds amongst the mega-caps, there could plenty to savoir at this year's virtual event. As par for the course, Apple is expected to announce iOS upgrades and software improvements for the coming year, but Wedbush’s Daniel Ives also believes the introduction of iOS 15 could create some additional friction in an escalating dispute with a rival tech giant.



“We expect data privacy and security to be a main focus and theme of Cook's keynote as Apple solidifies its privacy policy with the iOS 15 unveil,” the 5-star analyst said. “This follows the iOS 14.5 release which has doubled down on privacy features for the consumer at a time which Apple has directly put itself on a collision course with Facebook around the ability for users to block data tracking.”



That possible conflict aside, various notifications/lock screen changes are also anticipated as part of the update which could also include a “revamped iMessage feature set.”



Ives also expects non-software related announcements. Namely, the analyst thinks a surprise is in store on the hardware front; Ives anticipates an announcement of a new MacBook Pro release, with a 14-inch and 16-inch display “driven by the M1 chip.”



The analyst also thinks there will be “hints around upcoming initiatives with some breadcrumbs dropped as developers crave bigger AR functionality in the works for the coming years.”



Looking ahead, Ives projects that by next summer (2022), the “long-awaited” Apple Glasses will be unveiled. And as if ratcheting up the volume in the Facebook squabble is not enough, Tesla is in Apple’s sights too. By 2024, Ives believes the Apple Car will could see the light of day and assumes “more news/partnerships this summer on this front.”



So, down to business, what does this all mean for AAPL investors? Ives reiterated an Outperform (i.e., Buy) rating on the shares backed by a $185 price target. Investors could be sitting on gains of 47%, should the forecast play out as expected. (To watch Ives’ track record, click here)



Not all on the Street are convinced it is time to load up on Apple stock although the majority remains in the Cupertino giant’s corner. Based on 19 Buys vs. 5 Holds and 2 Sells, the stock has a Moderate Buy consensus rating. The average price target currently stands at $157.58, suggesting the upcoming year will yield returns of 25%. (See Apple stock analysis on TipRanks)







To find good ideas for stocks trading at attractive valuations, visit TipRanks’ Best Stocks to Buy, a newly launched tool that unites all of TipRanks’ equity insights. 



Disclaimer: The opinions expressed in this article are solely those of the featured analyst. The content is intended to be used for informational purposes only. It is very important to do your own analysis before making any investment.",https://finnhub.io/api/news?id=479f3756dc7a91d9614639aee92f5d6f586dc2b7c156c4de0b31d9d14edf0168
company,1623053220,Why You Should Ignore Retail's Blowout Earnings Numbers,67990136,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1898435794,AAPL,Nasdaq,"The retail industry is looking good as many companies hope the pandemic is making its way into the rearview mirror. Store visits are up, comparable sales are soaring, and many companies are reporting record earnings.
Data from Refinitiv indicates that 87% of companies in the S&a",https://finnhub.io/api/news?id=c9f9b9138df82f50de1815fc1652d470ffb849160df93861c5c3c32761c0bb7a
company,1623052500,Notable open interest changes for June 7th,67998538,,AAPL,Thefly.com,Notable open interest changes for June 7th AAPL AMC TSLA F,https://finnhub.io/api/news?id=f8cc35f91885d87899d89f8e2d3f0546ae9ca2840185c783443d675942272541
company,1623052500,Altium Snubs Autodesk's $3.9B Acquisition Proposal: Reuters,67994802,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_587.png,AAPL,Benzinga,"Altium Ltd (OTC: ALMFF) has refused Autodesk Inc's (NASDAQ: ADSK) $3.9 billion acquisition offer citing it as undervalued, Reuters reports.
Altium...",https://finnhub.io/api/news?id=300cf47e4bf1fb94d44dbf49b45b2feb545d8549714dcaed2c59bbbe3978fed3
company,1623051420,"Tesla Falls Premarket; AMC Entertainment, GameStop Rise By Investing.com",67992034,https://i-invdn-com.investing.com/news/Tesla_800x533_L_1608132953.jpg,AAPL,Investing.com,"Tesla Falls Premarket; AMC Entertainment, GameStop Rise",https://finnhub.io/api/news?id=d4d39c69e47ac287f57994db03dc23258a29f121bcce06d61bb77dfdb94c851b
company,1623051240,VEON Rolls Out Mobile Linked Digital Payment Card in Kazakhstan,67994929,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_585.png,AAPL,Benzinga,"VEON Ltd’s (NASDAQ: VEON) Kazakhstan, Beeline operating company, launched the country’s first digital payment card integrated with its mobile financial...",https://finnhub.io/api/news?id=99d1f60ed6368984b2e2b7863dc00a77d960d52f160292e8c7226ad9819536c1
company,1623051000,"What’s Up With Apple: App Store Scams, Tense Relations Ahead of WWDC and More",68016074,https://247wallst.com/wp-content/uploads/2021/01/imageForEntry1-hSr.jpg,AAPL,247WallSt,Apple's Worldwide Developers Conference (WWDC) kicks off Monday and its probably a good thing that the meeting is virtual this year.,https://finnhub.io/api/news?id=4eb3a920a24d1abd7c7935d34f70dcb157294079a766afb93734bdad31536d3f
company,1623050280,"S&P 500 Technical Analysis for Tuesday, June 8",68011183,,AAPL,TalkMarkets,Content,https://finnhub.io/api/news?id=87376860e69c1710aba897bbd450a29c50be73eb412cb9c3cf26bc0298e2d2fd
company,1623049600,Wall Street Breakfast: Global Tax Deal,67987210,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,AAPL,SeekingAlpha,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",https://finnhub.io/api/news?id=de4f12ec025bc53e710103ac9133a69cfb2296a1a5aeb2cbaba08dea5bb95248
company,1623049200,Apple call buyer realizes 38% same-day gains,68016080,,AAPL,Thefly.com,Apple call buyer realizes 38% same-day gains AAPL,https://finnhub.io/api/news?id=76613ab2220c7f775fc72541649797fb84fabd57e000eb4712c2efd7644665ab
company,1623047160,Markets Reach For Record Highs: Weekly Nifty 9,67989391,,AAPL,TalkMarkets,Content,https://finnhub.io/api/news?id=1f2f14b1041692ea07739ff6a2f07953787a3c1649352bdc919f1a6cc221130a
company,1623045720,A Peek Into The Markets: US Stock Futures Edge Lower Following Friday's Surge,67994930,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/peek_into_the_marketnew_190.png,AAPL,Benzinga,"Pre-open movers
U.S. stock futures traded slightly lower in early pre-market trade after the Nasdaq jumped 200 points in the previous session following the release of May’s...",https://finnhub.io/api/news?id=1c18b5d98592794610bc3c8c7691d233c955b604cd16a8ccd2744df3e5e09c0a
company,1623043800,Tech Shares Weaker After Richest Nations Agree On Minimum Corporate Tax By Investing.com,67988786,https://i-invdn-com.investing.com/news/LYNXMPEE3N0KS_L.jpg,AAPL,Investing.com,Tech Shares Weaker After Richest Nations Agree On Minimum Corporate Tax,https://finnhub.io/api/news?id=430ddc668f66e396efe10f3937ab5d5dc13ec9324fbdbb1fa221e018a00d5b7d
company,1623041820,Apple Staff Pushes Back Against Tim Cook`s Call For Return To Office In September,67989394,,AAPL,TalkMarkets,Content,https://finnhub.io/api/news?id=f8954305a2c23f3f9f345d7e44e1a6a4d3980f3d6732cf55a2a4374f0c88b59b
company,1623040920,"Apple`s iOS 15 will support ID`s drivers licenses, AI says",68016094,,AAPL,Thefly.com,"Apple's iOS 15 will support ID's drivers licenses, AI says AAPL",https://finnhub.io/api/news?id=2adc30654c633b72e049e82eb66a3f7bda96364ceb71995e850ae75b2516a86d
company,1623035040,Apple Staff Pushes Back Against Tim Cook's Call For Return To Office In September: Report,67994931,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/stephen-l-3kweyop8tt8-unsplash_9.jpg,AAPL,Benzinga,"Apple Inc (NASDAQ: AAPL) employees are not in agreement with a policy that would see them working at their desks three days a week starting early September, the Verge reported....",https://finnhub.io/api/news?id=0b834a8c8dd75e63030a38d23080ddc40522ae6be524d999002517f4a7d361fe
company,1623032460,"Apple Supplier Foxconn's May Revenue Falls Amid Rising COVID-19 Cases In Taiwan, After Q1 Profit Beat",67994933,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/1600px-foxconn_pardubice_01_1.jpeg,AAPL,Benzinga,Apple Inc (NASDAQ: AAPL) supplier Foxconn reported a 9% fall in May revenue on a month-on-month basis and the slowest monthly sales growth in six months on a year-on-year basis....,https://finnhub.io/api/news?id=1ecb1a79c8794b45b76375083b3451800c420245610a05084f9d4ac4cd900a7b
company,1623029810,My Dividend Growth Portfolio May Update: 35 Holdings And 9 Buys,67985266,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1158571591/medium_image_1158571591.jpg,AAPL,SeekingAlpha,"The portfolio provided $776 in dividend income during May. However, that amount was 15% lower than a year ago. I added QQQM to the portfolio for a growth boost.",https://finnhub.io/api/news?id=c6bdf346ce8dcdfb50abc9763f0487d1cb058c5a57adb6ee242f31f7dff1674d
company,1622968200,Qualcomm Headed For A Secular Downturn,67982182,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/631095956/medium_image_631095956.jpg,AAPL,SeekingAlpha,"Qualcomm is headed for a secular downturn and the stock, which some may consider cheap, is likely to become even more cheap. here's why.",https://finnhub.io/api/news?id=42ff16acaa8425a7ecba97242e08dc79f5efa7de1fd9b1b34245bc0710ad55f8
company,1622964276,Week 23 MDA Breakout Stocks - June 2021: Short-Term Picks To Give You An Edge,67981997,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1208302164/medium_image_1208302164.jpg,AAPL,SeekingAlpha,Here are two new sample breakout stocks for Week 23 with better than 10% short-term upside potential.,https://finnhub.io/api/news?id=000e4db119bb51033c95db9b566c4260f745915ae9d53433b98bafd748593b75
company,1622964007,Wall Street Breakfast: The Week Ahead,67982001,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,AAPL,SeekingAlpha,"Our weekend preview of earnings reports, conference presentations, investor days, IPOs, FDA decisions, Barron's mentions and other key events that could impact stocks.",https://finnhub.io/api/news?id=7fcfae03bd4a26285afd34bd2ef39ca0619fcd33216bd1022a5ca862a650e25d
company,1622885511,"Stocks To Watch: Spotlight On REITs, Apple, Chewy And GameStop",67978255,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AAPL,SeekingAlpha,Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week,https://finnhub.io/api/news?id=a4e68f3b0add6d9f240c3da78b373cb636d2a6810b8615453c3a8fd033866e21
company,1622811480,Biden Emphasizes on Battery Recycling for EV Boost: Reuters,67992784,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/battery-pack-leaf.jpg,AAPL,Benzinga,"President Joe Biden’s U.S. electric vehicles (EVs) ramp will include advancing domestic recycling of batteries to reuse lithium and other metals, Reuters...",https://finnhub.io/api/news?id=48dad1d7a66b252f8f9c28bc2bc045ba43130690fbe74e090be8f5772f26535a
company,1622810039,The Bearish Case For Apple,67974605,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1266902217/medium_image_1266902217.jpg,AAPL,SeekingAlpha,Warren Buffett said it was probably a mistake to sell Apple. Now the price is attractive. Why doesn't he buy? See the bearish case for AAPL stock here.,https://finnhub.io/api/news?id=971ccd8e374fef93e461e25872c0d1ccc1681d770bc90b8dc123fed8ac60a8ec
company,1622792100,Hot AI Trading Platform Offers Tools To Stay on Track,67994937,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/tools.png,AAPL,Benzinga,"Capital.com, a safe and cutting edge trading platform, is opening the door to the crypto market, granting international traders access to upcoming Initial Public Offerings (IPO)...",https://finnhub.io/api/news?id=71f20442f2930dfe43152fb8248f146b0fbbcac08826b8f8edea53123e8b59a7
company,1622787060,A Peek Into The Markets: US Stock Futures Edge Lower; All Eyes On Jobs Report,67994830,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/peek_into_the_marketnew_189.png,AAPL,Benzinga,"Pre-open movers
U.S. stock futures traded slightly lower in early pre-market trade ahead of the key jobs report for May. US jobs report for May is scheduled for release at 8:...",https://finnhub.io/api/news?id=ab7c0116efa2971f903576237439c3c3c00ac4264cd58bf747d26c768484b2d5
company,1622785522,"Lululemon Earnings: All-In-One, Stay-At-Home And Reopening Play",67973273,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1150930312/medium_image_1150930312.jpg,AAPL,SeekingAlpha,Lululemon Athletica has delivered its second best revenue beat of the past five years (and likely ever) in the first quarter of 2021.,https://finnhub.io/api/news?id=61be69596491b2eefac30c516f19aa7317902eddd149f814288201e0a9d1cf97
company,1622783035,How Apple Can Resolve Global Antitrust Concerns And Grow iPhone Market Share By Up To 26%,67973122,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1296913456/medium_image_1296913456.jpg,AAPL,SeekingAlpha,Apple has come under increasing regulatory and antitrust scrutiny. Read more about the possibility of a new strategic iPhone and how it could drive market share.,https://finnhub.io/api/news?id=b78d3bda3afe186656c317a85dbf403de56d274833f945bae2053416fd602682
company,1622779980,Apple Said To Be Working On New iPad Pro With Wireless Charging,67994941,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/francois-hoang-gyvnvrygcuw-unsplash.jpg,AAPL,Benzinga,Apple Inc (NASDAQ: AAPL) is planning to launch a new line of iPad Pro with wireless charging in 2022 and a redesigned iPad mini — a first in six years —  later...,https://finnhub.io/api/news?id=c455e012033386ea5f285075423d458547ec61b05b23c932c38d2d99b96b112f
company,1622771520,"Apple's MagSafe Chargers Could Interfere With Cardiac Implants, Warns American Heart Association",67994943,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/brandon-romanchuk-xpe7pynmebw-unsplash.jpg,AAPL,Benzinga,"Apple Inc’s (NASDAQ: AAPL) MagSafe devices could interfere with pacemakers if they are held very close to the implant or held over the skin, according to American Heart...",https://finnhub.io/api/news?id=941683346bdd2d9e60319f6aba2d14e89ed9b2aeef2662c19a62f584030d9a7b
company,1622734620,Google Ramps Up Android Privacy Features Following Apple: FT,67994867,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_568.png,AAPL,Benzinga,Alphabet Inc (NASDAQ: GOOG) (NASDAQ: GOOGL) Google will add extra protection for Android users to prevent advertiser tracking as they flip apps to challenge Apple Inc...,https://finnhub.io/api/news?id=39f710d192f00b3fa5e763e638ec1366e442330517ad0b811a662a0ec4df1c89
company,1622716703,Tesla: The Only 2 Numbers That Matter To Investors,67969890,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/531622164/medium_image_531622164.jpg,AAPL,SeekingAlpha,"Tesla investors are betting on one of two things: Very high book value growth, or continued Price/Book multiple expansion. Read more about TSLA stock here.",https://finnhub.io/api/news?id=d9f91d7106b151c051b57ca6484cc2378c6ff712a07896d70400c3e49781ea69
company,1622715060,"Several Key Earnings Reports After The Close, Including Lululemon, Broadcom, Slack",67992482,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/city-4374705_1920_10.jpg,AAPL,Benzinga,"The holding pattern continues to hold. 
We’re seeing a bit of a selloff this morning, but it’s probably nothing to get too excited about considering how many days...",https://finnhub.io/api/news?id=3a2a1fffeb207ea3749fa38ff360784d5dfdbd2d48f8e6f8edf0428c66a56a87
company,1622707200,Where Will Apple Stock Be In 10 Years? What To Consider,67968897,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1205375316/medium_image_1205375316.jpg,AAPL,SeekingAlpha,"Apple has been a great investment over the last decade, but the next decade may look different. Read more to find out where AAPL stock will be in 10 years.",https://finnhub.io/api/news?id=6291bd849ca47cdd7383912ad66358bc47ebe36aca229f5175061c5302ca0c22
company,1622705013,Wall Street Breakfast: AMC On Fire,67968777,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,AAPL,SeekingAlpha,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",https://finnhub.io/api/news?id=954d0be9c9edcdf4ee05d89ca8e9d46c240171d226ef9876daa71499f4b8b2b9
company,1622694600,Will Apple Preview Highly-Anticipated Mixed Reality Goggles At WWDC 2021?,67994949,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/laurenz-heymann-waygsck20h8-unsplash_0.jpg,AAPL,Benzinga,"Apple Inc (NASDAQ: AAPL) could preview the mixed reality (MR) goggles as a wildcard at its upcoming annual Worldwide Developers Conference, according to Loup Ventures Managing...",https://finnhub.io/api/news?id=fc9744c512ba0bb2a6551aa6c5af0341f1423f775e9b03710c6c76e2c4190eb6
company,1622686140,Apple Prepares For Workers' Return To Office By September,67994869,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/carles-rabada-fouyea9hh5u-unsplash.jpg,AAPL,Benzinga,"Apple Inc (NASDAQ: AAPL) expects employees to return to the office for at least three days a week starting in early September, according to internal communication from CEO Tim...",https://finnhub.io/api/news?id=08208b85fabc0a642cd45e5450201a86488fe8aa692299ae133bfeb6e560c2a0
company,1622676903,Spotify: Audio Kills The Video Star,67967457,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1048258424/medium_image_1048258424.jpg,AAPL,SeekingAlpha,"Spotify is at the frontier of the podcast revolution, including commercialization. Read more about the company's lead over the competition and our take on the stock.",https://finnhub.io/api/news?id=5e6ac16fc53289583a87d48b3716fe1770e31035e0f0ba49606c66cb824f0e8b
company,1622650800,Apple's Worldwide Developers Conference Is Almost Here: What You Need To Know,67994953,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/hero_2x.jpg,AAPL,Benzinga,"Apple Inc.'s (NASDAQ: AAPL) annual Worldwide Developers Conference, scheduled June 7 through June 11, is a virtual event for the second year in a row.
Scheduled...",https://finnhub.io/api/news?id=dfbe99a5dbf8e17be2f597c0fcac3c619e91393e223680f262899fd60676611d
company,1622645983,European consumer group joins EU antitrust case against Apple,67964994,https://static.reuters.com/resources/r/?m=02&d=20210602&t=2&i=1564221881&r=LYNXNPEH510X6,AAPL,Reuters,The European Consumer Organisation (BEUC) lobby group on Wednesday backed the European Union's antitrust case against Apple which alleges it distorts competition in the music streaming market.,https://finnhub.io/api/news?id=bfdb09210372a6472cadcec5ab4ec4ca7b896cd6c001b86b772aeaabbafe3405
company,1622645880,Apple Faces Exodus Of Managers From Self-Driving Unit: Report,67994955,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/apple-2385198_1920.jpg,AAPL,Benzinga,"Apple Inc.'s (NASDAQ: AAPL) ambition to develop an  Apple car  could be in jeopardy, as the company is reportedly losing key personnel from its self-driving unit in droves....",https://finnhub.io/api/news?id=71118e31a4e762c33bb837efeac4f5a2b732ced6281b1ad1ddd3da6cda69ad3d
company,1622642040,European Consumer Lobby Group Joins EU Antitrust Lawsuit Versus Apple,67994956,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_546.png,AAPL,Benzinga,The European Consumer Organization (BEUC) lobby group supported the European Union’s antitrust case against Apple Inc (NASDAQ: AAPL) for alleged distortion of...,https://finnhub.io/api/news?id=de1cb414013724a1245b21644258c9a5f3c2a3170027edc91da6022e4be55ee7
company,1622640300,"Yes, Apple's Stock Is Still Overvalued",67965247,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/458644979/medium_image_458644979.jpg,AAPL,SeekingAlpha,"Despite crushing Q2 earnings estimates, Apple shares have gone in reverse and are underperforming the broader market. See why AAPL stock is overvalued.",https://finnhub.io/api/news?id=f12dfdfc0a844c00e69317fe0aba980162b01966ea4679e2e7c1e2500c43859e
company,1622639100,US Announces Tariffs On Six Countries Over Digital Tax Discrimination,67994870,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_545.png,AAPL,Benzinga,"The U.S. imposed 25% tariffs on over $2 billion worth of imports from six countries in retaliation over their digital services taxes, but immediately postponed the implementation...",https://finnhub.io/api/news?id=271dc9f6d0097c7ce55762e29b6a0443d73afaaccfc76b5b58c49de8c5ee2bdf
company,1622633340,Harding Loevner World Equity Fund Q1 2021 Report,67964687,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AAPL,SeekingAlpha,Harding Loevner is an investment manager that invests primarily in publicly traded global equities. We were founded in 1989 by former managers for the Rockefeller family.,https://finnhub.io/api/news?id=f425efc462bcc50a9619e579cc00c2321f93923ef6fb5118b36ea40865409126
company,1622629860,Technology Sector Feeling The Tax Change Negotiations,67964446,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/817577644/medium_image_817577644.jpg,AAPL,SeekingAlpha,"A quick look at the EPS and revenue revisions for the Top 5 stocks (Apple, Microsoft, Amazon, Facebook, and Alphabet/Google) in the S&P 500 as of 5/31/21.",https://finnhub.io/api/news?id=1c895ad36254b3d32c262c2d9443812dc32efb7bc02cd62a0056a24b657132e6
company,1622628600,Big Tech Is More Important Than Ever With Alphabet Even Reaching New Horizons,67994871,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/eye-1686932_1920_8.jpg,AAPL,Benzinga,"With the latest earnings, it became clear that the pandemic push was just the beginning for Big Tech as Apple (NASDAQ: AAPL), Google owner Alphabet (NASDAQ: GOOG), Amazon (NASDAQ...",https://finnhub.io/api/news?id=c3c5534d43f628555bc0f54e5563f0585d06fa5d421c4d64f289763c212c5a2f
company,1622624580,"Twitter Begins Testing Full Screen Vertical Format Ad to Compete Facebook, Snap",67994872,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/social-media-419944_1920_3.png,AAPL,Benzinga,"Twitter Inc (NYSE: TWTR) will begin testing ads trial on its vanishing posts feature, “Fleets,” to compete with Facebook Inc (NASDAQ: FB) and Snap...",https://finnhub.io/api/news?id=7330fe03a3c8b50ba82c0ced0e2c280d9f154ba25d6d0832642037b03ed9df05
company,1622623800,Garmin Introduces Premium Forerunner 945 LTE GPS Running and Triathlon Smartwatch with LTE Connectivity,67994873,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_538.png,AAPL,Benzinga,"Garmin Ltd’s (NASDAQ: GRMN) Garmin International division rolled out a premium GPS running and triathlon smartwatch with LTE connectivity for the athletes,...",https://finnhub.io/api/news?id=350869f16262b0aae56d3714e3817cc4b5d1f928dc81a648ef534b904bc8676d
company,1622623140,Huawei Launches Harmony OS to Take On Google's Android: WSJ,67994874,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/huawei_p30.jpg,AAPL,Benzinga,"Huawei Technologies Co rolled out its self-developed smartphone operating system, Harmony OS, to reduce dependence on U.S. suppliers and contest Alphabet Inc’s...",https://finnhub.io/api/news?id=253ee70f12e4c289146078320b0c4c8e1c5e18cf5af398bb9b2e3e2cb70650ab
company,1622622802,AMC Entertainment: This Will End Badly Again,67964132,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1267428757/medium_image_1267428757.jpg,AAPL,SeekingAlpha,AMC stock tops $30 again as it announces an equity sale. The deal is not enough to fix the balance sheet. Read why AMC's valuation makes no sense.,https://finnhub.io/api/news?id=0651f8ac6f1ee9068cea8c4f20be8b1ec72f78b5d28886c48105cf275893df72
company,1622615340,Nvidia CEO Optimistic Over Regulatory Support for Arm Acquisition: Bloomberg,67994968,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_533.png,AAPL,Benzinga,NVIDIA Corp (NASDAQ: NVDA) Jensen Huang expresses conviction regarding regulatory approval for the SoftBank Group Corp’s (OTC: SFTBY) (OTC: SFTBF) Arm Ltd...,https://finnhub.io/api/news?id=ae91e97f938734668fbc497479d255480f67fa5ee9369ff5be20059d1bdf9053
company,1622607240,"iPhone Demand Drives Record Sales For Alibaba, JD On '6.18' Kickoff Day",67992497,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/youssef-sarhan-tze1kkj7lgg-unsplash_3_0.jpg,AAPL,Benzinga,Chinese e-commerce platforms Alibaba Group Holdings (NYSE: BABA) and JD.com Inc (NASDAQ: JD) kicked off the annual mid-year online shopping festival “6.18” with record...,https://finnhub.io/api/news?id=2accdab38ab69dfb5967d9b4734e22f2585c46fd40ac3eecad39cb95f4a64667
company,1622604780,"Apple Has Added More Suppliers In China Than Anywhere Else, Sidelining Political Concerns: SCMP",67994972,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/medhat-dawoud-f-3muxfly2o-unsplash_3_0.jpg,AAPL,Benzinga,Apple Inc (NASDAQ: AAPL) bet on Chinese suppliers even as the relationship between the United States and China deteriorated and economic decoupling between the two countries was...,https://finnhub.io/api/news?id=2cb172f75875b9f26633e41fecb376cfafc26c34f5cd690e3e6a2f987454f06b
company,1622590178,Judge dismisses charges against Apple security chief in gun-permit probe,67961108,https://static.reuters.com/resources/r/?m=02&d=20210601&t=2&i=1564142340&r=LYNXNPEH50287,AAPL,Reuters,"A court in California on Tuesday dismissed bribery charges against Apple Inc's security chief, writing that a key element of the case was ""pure speculation"" by prosecutors and unsupported by evidence.",https://finnhub.io/api/news?id=36a14d6704cdb7df4179ce59d3dc780841d189f208e12c7f66e63a7bb3d1e37e
company,1622589948,Foxconn douses fire at plant in China's Shenzhen; output unaffected,67963024,https://www.nasdaq.com/sites/acquia.prod/files/2021-06-02T032826Z_1_MG4_RTRLXPP_2_LYNXPACKAGER.JPG?383364008,AAPL,Nasdaq,"A small fire that broke out on Wednesday at Taiwan electronics giant Foxconn's facilities in China's southern city of Shenzhen caused no casualties and did not affect production, the firm said.",https://finnhub.io/api/news?id=8cedc8939e06ce9cd82df9e93ae78c24bc68f2050b8bd6713e52335365d80d5f
company,1622584608,Vanguard Total World Stock ETF: Value Meets Growth,67961603,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1271427831/medium_image_1271427831.jpg,AAPL,SeekingAlpha,Vanguard's Total World Stock ETF is a fund diversifying through over 8000 holdings from both domestic and emerging markets.,https://finnhub.io/api/news?id=f3dd6ff233844e0ce950afc9f5f4787b00c43d14e96829811a4458f512c2e4c9
company,1622584219,EU to step up digital push with digital identity wallet,67961109,https://static.reuters.com/resources/r/?m=02&d=20210601&t=2&i=1564133958&r=LYNXNPEH50264,AAPL,Reuters,"The European Commission will on Thursday announce plans for a digital identity wallet to allow Europeans to access public and private services, prompted in part by the COVID-19 pandemic which has seen a massive surge in online services.",https://finnhub.io/api/news?id=d37eed2e97ba0ce53ac67e7f5908f8d6645774aed5038da0a79680f24b70142d
company,1622564997,"After Hours Most Active for Jun 1, 2021 :  PBR, CROX, CMD, AMC, IMGN, AAPL, T, WPG, WISH, KGC, VG, ZM",67961062,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?640946568,AAPL,Nasdaq,"The NASDAQ 100 After Hours Indicator is down -1.42 to 13,653.17.  The total After hours volume is currently 58,844,012 shares traded.The following are the most active stocks for the after hours session: Petroleo Brasileiro S.A.- Petrobras (PBR) is -0.1 at $10.53, with 13,113,246",https://finnhub.io/api/news?id=4327df1dfa0b6323618078598d04940ab2c6cd98247eb25e97346f7784b5e3e7
